"user_id","perks"
"461791","Free Checked Bag"
"553361","Free Checked Bag"
"505358","Free Checked Bag"
"521152","Free Hotel Meal"
"519848","Free Checked Bag"
"581409","Free Checked Bag"
"563882","1-Night Free Hotel with Flight"
"662010","No Cancellation Fees"
"605004","Free Checked Bag"
"588355","Free Checked Bag"
"540654","Free Hotel Meal"
"639009","Free Checked Bag"
"548189","1-Night Free Hotel with Flight"
"524194","1-Night Free Hotel with Flight"
"516301","1-Night Free Hotel with Flight"
"604840","Free Checked Bag"
"551088","Free Hotel Meal"
"575051","1-Night Free Hotel with Flight"
"516287","1-Night Free Hotel with Flight"
"541906","1-Night Free Hotel with Flight"
"511739","No Cancellation Fees"
"530468","Free Checked Bag"
"518480","No Cancellation Fees"
"513787","1-Night Free Hotel with Flight"
"643714","1-Night Free Hotel with Flight"
"458814","No Cancellation Fees"
"559863","Free Hotel Meal"
"611065","Free Checked Bag"
"570829","Free Checked Bag"
"667718","1-Night Free Hotel with Flight"
"414128","No Cancellation Fees"
"735029","Free Checked Bag"
"622293","Free Hotel Meal"
"584666","Free Checked Bag"
"562832","No Cancellation Fees"
"521462","Free Checked Bag"
"528281","No Cancellation Fees"
"587373","Free Hotel Meal"
"584530","Free Hotel Meal"
"564252","Free Checked Bag"
"561054","Free Hotel Meal"
"528061","Free Checked Bag"
"515953","Free Checked Bag"
"464855","1-Night Free Hotel with Flight"
"510558","1-Night Free Hotel with Flight"
"403881","Free Hotel Meal"
"533518","Free Checked Bag"
"560733","Free Checked Bag"
"559148","Free Checked Bag"
"598533","1-Night Free Hotel with Flight"
"537317","Free Checked Bag"
"229330","Free Checked Bag"
"514867","Free Hotel Meal"
"552597","Free Hotel Meal"
"525022","No Cancellation Fees"
"621291","No Cancellation Fees"
"531339","1-Night Free Hotel with Flight"
"591063","1-Night Free Hotel with Flight"
"610338","No Cancellation Fees"
"496286","Free Checked Bag"
"557851","Free Hotel Meal"
"592491","Free Checked Bag"
"510946","1-Night Free Hotel with Flight"
"581491","No Cancellation Fees"
"532410","No Cancellation Fees"
"566432","Free Checked Bag"
"525089","Free Checked Bag"
"512556","Free Hotel Meal"
"488480","No Cancellation Fees"
"548193","No Cancellation Fees"
"575299","Free Checked Bag"
"558388","Free Checked Bag"
"590471","Free Hotel Meal"
"530463","1-Night Free Hotel with Flight"
"502210","No Cancellation Fees"
"583446","Free Checked Bag"
"557726","1-Night Free Hotel with Flight"
"521070","1-Night Free Hotel with Flight"
"545010","Free Checked Bag"
"618266","No Cancellation Fees"
"511542","Free Checked Bag"
"537289","Free Checked Bag"
"680735","Free Checked Bag"
"657629","Free Checked Bag"
"531471","Free Checked Bag"
"570346","1-Night Free Hotel with Flight"
"526102","1-Night Free Hotel with Flight"
"510179","1-Night Free Hotel with Flight"
"522111","1-Night Free Hotel with Flight"
"513875","1-Night Free Hotel with Flight"
"503760","1-Night Free Hotel with Flight"
"531253","1-Night Free Hotel with Flight"
"567950","1-Night Free Hotel with Flight"
"586820","1-Night Free Hotel with Flight"
"569792","Free Hotel Meal"
"543081","1-Night Free Hotel with Flight"
"459229","1-Night Free Hotel with Flight"
"542657","Free Checked Bag"
"566875","Free Checked Bag"
"540302","Free Checked Bag"
"566032","Free Checked Bag"
"559469","Free Checked Bag"
"552535","Free Checked Bag"
"564596","1-Night Free Hotel with Flight"
"473402","1-Night Free Hotel with Flight"
"573010","1-Night Free Hotel with Flight"
"556887","1-Night Free Hotel with Flight"
"482602","Free Checked Bag"
"562148","Free Checked Bag"
"530563","1-Night Free Hotel with Flight"
"656422","Free Checked Bag"
"499366","1-Night Free Hotel with Flight"
"425953","Free Checked Bag"
"577145","1-Night Free Hotel with Flight"
"597010","Free Checked Bag"
"524167","1-Night Free Hotel with Flight"
"536039","1-Night Free Hotel with Flight"
"521235","1-Night Free Hotel with Flight"
"504371","1-Night Free Hotel with Flight"
"540147","1-Night Free Hotel with Flight"
"513236","1-Night Free Hotel with Flight"
"520851","1-Night Free Hotel with Flight"
"564430","1-Night Free Hotel with Flight"
"512835","1-Night Free Hotel with Flight"
"507805","1-Night Free Hotel with Flight"
"489953","1-Night Free Hotel with Flight"
"632475","1-Night Free Hotel with Flight"
"522276","Free Checked Bag"
"542843","Free Hotel Meal"
"603033","No Cancellation Fees"
"526759","Free Hotel Meal"
"509467","Free Hotel Meal"
"182191","No Cancellation Fees"
"537818","No Cancellation Fees"
"531144","Free Checked Bag"
"592403","1-Night Free Hotel with Flight"
"513826","Free Checked Bag"
"175032","No Cancellation Fees"
"552623","Free Hotel Meal"
"534948","Free Checked Bag"
"431746","Free Checked Bag"
"678888","Free Checked Bag"
"509278","1-Night Free Hotel with Flight"
"559432","Free Hotel Meal"
"604592","Free Checked Bag"
"512419","Free Hotel Meal"
"567643","Free Checked Bag"
"548853","Free Checked Bag"
"692211","1-Night Free Hotel with Flight"
"733654","1-Night Free Hotel with Flight"
"593672","Free Checked Bag"
"547693","1-Night Free Hotel with Flight"
"511552","No Cancellation Fees"
"539899","Free Checked Bag"
"554217","Free Checked Bag"
"506777","Free Checked Bag"
"542270","Free Checked Bag"
"546888","1-Night Free Hotel with Flight"
"513441","No Cancellation Fees"
"542796","Free Checked Bag"
"535024","1-Night Free Hotel with Flight"
"545763","No Cancellation Fees"
"635303","No Cancellation Fees"
"563831","No Cancellation Fees"
"609683","No Cancellation Fees"
"511784","1-Night Free Hotel with Flight"
"581679","1-Night Free Hotel with Flight"
"596559","No Cancellation Fees"
"636966","Free Checked Bag"
"216796","1-Night Free Hotel with Flight"
"195192","Free Checked Bag"
"515205","1-Night Free Hotel with Flight"
"576541","Free Hotel Meal"
"568416","Free Checked Bag"
"522152","1-Night Free Hotel with Flight"
"550985","Free Checked Bag"
"582038","Free Checked Bag"
"553231","Free Hotel Meal"
"536212","No Cancellation Fees"
"533755","1-Night Free Hotel with Flight"
"517131","1-Night Free Hotel with Flight"
"566770","Free Checked Bag"
"592598","1-Night Free Hotel with Flight"
"415282","Free Checked Bag"
"510270","Free Checked Bag"
"523619","Free Checked Bag"
"535189","Free Checked Bag"
"581438","Free Hotel Meal"
"522237","Free Checked Bag"
"349132","Free Checked Bag"
"742639","Free Hotel Meal"
"389759","Free Checked Bag"
"535701","Free Checked Bag"
"545375","Free Hotel Meal"
"563201","Free Hotel Meal"
"527158","1-Night Free Hotel with Flight"
"551990","Free Checked Bag"
"530579","1-Night Free Hotel with Flight"
"518747","Free Checked Bag"
"459645","Free Hotel Meal"
"545344","1-Night Free Hotel with Flight"
"562161","Free Checked Bag"
"679442","Free Checked Bag"
"563736","Free Hotel Meal"
"523700","Free Checked Bag"
"444387","Free Checked Bag"
"512631","Free Checked Bag"
"617506","Free Hotel Meal"
"510585","Free Hotel Meal"
"538069","1-Night Free Hotel with Flight"
"516516","Free Checked Bag"
"570600","Free Hotel Meal"
"544256","Free Hotel Meal"
"552861","1-Night Free Hotel with Flight"
"572591","Free Hotel Meal"
"549190","No Cancellation Fees"
"666292","1-Night Free Hotel with Flight"
"578511","Free Checked Bag"
"575208","Free Checked Bag"
"528542","Free Hotel Meal"
"616789","Free Hotel Meal"
"534380","Free Hotel Meal"
"541083","Free Checked Bag"
"647804","Free Checked Bag"
"518726","Free Checked Bag"
"652737","Free Hotel Meal"
"541047","1-Night Free Hotel with Flight"
"531926","Free Checked Bag"
"588414","Free Hotel Meal"
"512706","No Cancellation Fees"
"610492","No Cancellation Fees"
"571084","Free Hotel Meal"
"478760","1-Night Free Hotel with Flight"
"431912","Free Checked Bag"
"707525","Free Hotel Meal"
"516543","Free Hotel Meal"
"551486","Free Checked Bag"
"533283","Free Checked Bag"
"631388","Free Checked Bag"
"471935","Free Checked Bag"
"563592","Free Hotel Meal"
"616125","Free Checked Bag"
"525684","No Cancellation Fees"
"514638","Free Hotel Meal"
"547412","Free Hotel Meal"
"511827","No Cancellation Fees"
"545805","Free Hotel Meal"
"623935","1-Night Free Hotel with Flight"
"551600","Free Hotel Meal"
"646937","Free Checked Bag"
"571876","Free Checked Bag"
"519893","Free Checked Bag"
"609243","Free Checked Bag"
"573379","1-Night Free Hotel with Flight"
"736833","Free Checked Bag"
"590123","Free Hotel Meal"
"469464","Free Checked Bag"
"509414","Free Hotel Meal"
"525389","Free Hotel Meal"
"519383","No Cancellation Fees"
"550017","No Cancellation Fees"
"676707","Free Checked Bag"
"478228","Free Checked Bag"
"623941","Free Checked Bag"
"548434","Free Checked Bag"
"527452","Free Hotel Meal"
"527346","Free Checked Bag"
"511809","Free Checked Bag"
"542670","Free Hotel Meal"
"545736","1-Night Free Hotel with Flight"
"520170","Free Checked Bag"
"572992","Free Checked Bag"
"531094","Free Checked Bag"
"580515","Free Hotel Meal"
"559661","No Cancellation Fees"
"556043","Free Checked Bag"
"493718","Free Hotel Meal"
"511803","Free Hotel Meal"
"531989","No Cancellation Fees"
"545012","Free Hotel Meal"
"550796","Free Hotel Meal"
"374340","Free Checked Bag"
"540572","1-Night Free Hotel with Flight"
"545208","Free Checked Bag"
"583499","Free Checked Bag"
"512103","1-Night Free Hotel with Flight"
"608086","No Cancellation Fees"
"508693","Free Hotel Meal"
"524484","Free Checked Bag"
"528743","1-Night Free Hotel with Flight"
"560245","Free Checked Bag"
"577044","Free Checked Bag"
"522171","Free Hotel Meal"
"558851","1-Night Free Hotel with Flight"
"523503","Free Checked Bag"
"575923","Free Hotel Meal"
"515818","Free Checked Bag"
"530949","Free Hotel Meal"
"518084","Free Hotel Meal"
"511489","Free Checked Bag"
"609838","1-Night Free Hotel with Flight"
"560978","Free Hotel Meal"
"543271","Free Checked Bag"
"655166","No Cancellation Fees"
"504133","Free Hotel Meal"
"544685","1-Night Free Hotel with Flight"
"584115","1-Night Free Hotel with Flight"
"547006","1-Night Free Hotel with Flight"
"521298","Free Checked Bag"
"592378","No Cancellation Fees"
"709630","No Cancellation Fees"
"513221","Free Hotel Meal"
"521474","Free Checked Bag"
"551340","Free Hotel Meal"
"655499","Free Checked Bag"
"548222","Free Hotel Meal"
"620453","Free Checked Bag"
"544254","1-Night Free Hotel with Flight"
"542303","Free Checked Bag"
"535035","1-Night Free Hotel with Flight"
"530199","No Cancellation Fees"
"548568","Free Checked Bag"
"529520","Free Checked Bag"
"523756","No Cancellation Fees"
"661697","Free Checked Bag"
"513568","Free Checked Bag"
"519091","No Cancellation Fees"
"540444","Free Checked Bag"
"595126","Free Hotel Meal"
"512303","Free Checked Bag"
"497108","Free Checked Bag"
"520934","Free Checked Bag"
"523771","Free Hotel Meal"
"516418","Free Hotel Meal"
"563375","Free Checked Bag"
"510686","Free Checked Bag"
"529972","Free Checked Bag"
"590227","Free Checked Bag"
"523735","1-Night Free Hotel with Flight"
"542874","1-Night Free Hotel with Flight"
"573191","1-Night Free Hotel with Flight"
"565514","Free Hotel Meal"
"626520","Free Checked Bag"
"613383","Free Checked Bag"
"509781","Free Hotel Meal"
"570961","Free Hotel Meal"
"524211","Free Checked Bag"
"626645","Free Hotel Meal"
"612220","1-Night Free Hotel with Flight"
"509098","Free Checked Bag"
"512928","1-Night Free Hotel with Flight"
"530811","Free Hotel Meal"
"205044","Free Hotel Meal"
"513869","1-Night Free Hotel with Flight"
"643929","Free Hotel Meal"
"517925","Free Hotel Meal"
"492497","1-Night Free Hotel with Flight"
"537414","Free Checked Bag"
"618201","Free Checked Bag"
"558251","Free Checked Bag"
"474239","1-Night Free Hotel with Flight"
"520539","1-Night Free Hotel with Flight"
"563342","Free Checked Bag"
"564258","Free Hotel Meal"
"565827","1-Night Free Hotel with Flight"
"555710","No Cancellation Fees"
"528967","Free Checked Bag"
"547966","Free Hotel Meal"
"560854","Free Hotel Meal"
"544495","1-Night Free Hotel with Flight"
"664998","Free Checked Bag"
"464673","Free Checked Bag"
"510003","Free Hotel Meal"
"517579","Free Checked Bag"
"509353","Free Hotel Meal"
"514384","Free Checked Bag"
"515200","Free Hotel Meal"
"562576","Free Hotel Meal"
"457468","Free Hotel Meal"
"702877","Free Hotel Meal"
"118043","Free Checked Bag"
"541967","Free Checked Bag"
"529422","Free Checked Bag"
"647597","Free Checked Bag"
"594188","Free Checked Bag"
"494484","1-Night Free Hotel with Flight"
"473847","Free Hotel Meal"
"530196","1-Night Free Hotel with Flight"
"578886","Free Hotel Meal"
"716801","No Cancellation Fees"
"482621","Free Checked Bag"
"543660","Free Hotel Meal"
"512831","Free Checked Bag"
"539729","Free Hotel Meal"
"539528","1-Night Free Hotel with Flight"
"538134","Free Hotel Meal"
"620033","1-Night Free Hotel with Flight"
"592445","Free Checked Bag"
"590905","Free Checked Bag"
"519982","1-Night Free Hotel with Flight"
"491597","Free Checked Bag"
"533656","Free Checked Bag"
"564364","Free Hotel Meal"
"550627","Free Checked Bag"
"511397","Free Checked Bag"
"594410","Free Hotel Meal"
"557055","Free Checked Bag"
"537098","Free Checked Bag"
"504610","Free Checked Bag"
"526084","Free Checked Bag"
"584001","Free Checked Bag"
"525631","1-Night Free Hotel with Flight"
"534295","Free Hotel Meal"
"606648","Free Checked Bag"
"551967","Free Checked Bag"
"538279","Free Checked Bag"
"577255","Free Checked Bag"
"566336","Free Checked Bag"
"527536","Free Checked Bag"
"547301","Free Checked Bag"
"553139","Free Checked Bag"
"518582","1-Night Free Hotel with Flight"
"636520","Free Hotel Meal"
"538714","Free Checked Bag"
"489852","Free Hotel Meal"
"521921","Free Checked Bag"
"556214","Free Checked Bag"
"564737","Free Checked Bag"
"592372","Free Hotel Meal"
"543304","Free Checked Bag"
"536066","Free Hotel Meal"
"519532","Free Checked Bag"
"614668","Free Checked Bag"
"551718","Free Hotel Meal"
"512063","Free Checked Bag"
"565915","Free Checked Bag"
"551681","Free Checked Bag"
"552649","Free Checked Bag"
"558202","Free Checked Bag"
"563995","Free Hotel Meal"
"478146","No Cancellation Fees"
"536241","Free Checked Bag"
"571580","Free Hotel Meal"
"542918","1-Night Free Hotel with Flight"
"520885","1-Night Free Hotel with Flight"
"548310","Free Checked Bag"
"181157","Free Checked Bag"
"479524","1-Night Free Hotel with Flight"
"519787","1-Night Free Hotel with Flight"
"531431","1-Night Free Hotel with Flight"
"538638","Free Checked Bag"
"532258","Free Checked Bag"
"534604","Free Checked Bag"
"631174","Free Hotel Meal"
"617402","Free Checked Bag"
"529488","Free Hotel Meal"
"586637","Free Hotel Meal"
"657591","Free Checked Bag"
"570713","Free Checked Bag"
"559995","Free Hotel Meal"
"535473","Free Checked Bag"
"531031","Free Hotel Meal"
"377069","No Cancellation Fees"
"688600","Free Hotel Meal"
"525332","1-Night Free Hotel with Flight"
"566059","1-Night Free Hotel with Flight"
"567256","1-Night Free Hotel with Flight"
"508625","1-Night Free Hotel with Flight"
"560374","1-Night Free Hotel with Flight"
"618088","1-Night Free Hotel with Flight"
"517961","1-Night Free Hotel with Flight"
"467007","Free Hotel Meal"
"534903","No Cancellation Fees"
"413658","1-Night Free Hotel with Flight"
"564713","Free Hotel Meal"
"543008","1-Night Free Hotel with Flight"
"538441","No Cancellation Fees"
"512976","Free Hotel Meal"
"603440","1-Night Free Hotel with Flight"
"583120","1-Night Free Hotel with Flight"
"533932","1-Night Free Hotel with Flight"
"533492","Free Hotel Meal"
"569239","1-Night Free Hotel with Flight"
"520429","1-Night Free Hotel with Flight"
"513339","Free Checked Bag"
"526365","Free Hotel Meal"
"559537","No Cancellation Fees"
"524313","1-Night Free Hotel with Flight"
"656920","Free Checked Bag"
"638140","Free Checked Bag"
"552532","Free Checked Bag"
"646933","Free Hotel Meal"
"526235","Free Checked Bag"
"557262","1-Night Free Hotel with Flight"
"573011","No Cancellation Fees"
"552573","Free Hotel Meal"
"523860","Free Checked Bag"
"564606","Free Hotel Meal"
"454430","Free Checked Bag"
"632425","Free Checked Bag"
"536278","Free Hotel Meal"
"501817","Free Hotel Meal"
"525920","Free Checked Bag"
"491617","Free Hotel Meal"
"500972","Free Checked Bag"
"480895","1-Night Free Hotel with Flight"
"492287","No Cancellation Fees"
"583764","Free Checked Bag"
"524766","Free Checked Bag"
"513408","1-Night Free Hotel with Flight"
"588582","Free Checked Bag"
"536343","Free Checked Bag"
"596863","1-Night Free Hotel with Flight"
"513625","No Cancellation Fees"
"532233","No Cancellation Fees"
"524821","1-Night Free Hotel with Flight"
"515610","1-Night Free Hotel with Flight"
"521065","No Cancellation Fees"
"590697","Free Checked Bag"
"510070","1-Night Free Hotel with Flight"
"768291","Free Hotel Meal"
"532365","Free Hotel Meal"
"521884","Free Checked Bag"
"512147","1-Night Free Hotel with Flight"
"560949","Free Hotel Meal"
"512418","Free Hotel Meal"
"550514","No Cancellation Fees"
"512447","Free Checked Bag"
"581086","Free Checked Bag"
"330764","No Cancellation Fees"
"517674","No Cancellation Fees"
"539267","Free Checked Bag"
"555334","Free Checked Bag"
"517787","Free Hotel Meal"
"526727","No Cancellation Fees"
"582903","No Cancellation Fees"
"527326","Free Checked Bag"
"535595","Free Hotel Meal"
"672009","Free Checked Bag"
"519469","No Cancellation Fees"
"645939","1-Night Free Hotel with Flight"
"572489","1-Night Free Hotel with Flight"
"509498","Free Hotel Meal"
"666049","Free Checked Bag"
"540029","Free Hotel Meal"
"570625","Free Checked Bag"
"694265","No Cancellation Fees"
"542230","Free Hotel Meal"
"676570","Free Checked Bag"
"448154","Free Hotel Meal"
"651193","Free Hotel Meal"
"618157","1-Night Free Hotel with Flight"
"505172","1-Night Free Hotel with Flight"
"550506","Free Hotel Meal"
"508923","1-Night Free Hotel with Flight"
"486261","Free Checked Bag"
"586936","Free Hotel Meal"
"650049","Free Checked Bag"
"552036","Free Hotel Meal"
"519722","Free Hotel Meal"
"498287","Free Checked Bag"
"767426","Free Checked Bag"
"512024","Free Checked Bag"
"513844","No Cancellation Fees"
"615489","No Cancellation Fees"
"189676","Free Hotel Meal"
"651828","Free Hotel Meal"
"552209","Free Checked Bag"
"519248","Free Hotel Meal"
"669329","Free Hotel Meal"
"588797","1-Night Free Hotel with Flight"
"513807","No Cancellation Fees"
"421870","Free Hotel Meal"
"561201","Free Hotel Meal"
"608820","Free Hotel Meal"
"552366","Free Hotel Meal"
"386914","1-Night Free Hotel with Flight"
"523715","1-Night Free Hotel with Flight"
"587754","No Cancellation Fees"
"510571","Free Hotel Meal"
"516571","Free Checked Bag"
"566044","No Cancellation Fees"
"529602","1-Night Free Hotel with Flight"
"516368","No Cancellation Fees"
"535266","Free Hotel Meal"
"582833","Free Checked Bag"
"331039","1-Night Free Hotel with Flight"
"523526","Free Checked Bag"
"577901","1-Night Free Hotel with Flight"
"373489","Free Hotel Meal"
"553901","Free Hotel Meal"
"533388","Free Hotel Meal"
"571208","1-Night Free Hotel with Flight"
"521170","Free Hotel Meal"
"552172","1-Night Free Hotel with Flight"
"538919","1-Night Free Hotel with Flight"
"557569","1-Night Free Hotel with Flight"
"598185","Free Hotel Meal"
"106907","1-Night Free Hotel with Flight"
"438551","1-Night Free Hotel with Flight"
"540863","Free Hotel Meal"
"551245","No Cancellation Fees"
"515085","1-Night Free Hotel with Flight"
"549450","1-Night Free Hotel with Flight"
"614595","1-Night Free Hotel with Flight"
"516283","1-Night Free Hotel with Flight"
"513425","Free Checked Bag"
"580026","Free Checked Bag"
"543618","Free Checked Bag"
"553631","Free Checked Bag"
"457967","Free Checked Bag"
"525377","Free Checked Bag"
"511821","Free Checked Bag"
"555818","Free Checked Bag"
"496074","Free Checked Bag"
"522001","Free Checked Bag"
"521187","Free Checked Bag"
"543817","Free Checked Bag"
"631384","Free Checked Bag"
"585231","Free Checked Bag"
"503049","Free Checked Bag"
"550022","Free Checked Bag"
"541497","Free Checked Bag"
"645488","Free Checked Bag"
"536135","Free Checked Bag"
"518354","Free Checked Bag"
"540226","Free Checked Bag"
"619938","Free Checked Bag"
"536488","Free Checked Bag"
"587233","Free Checked Bag"
"534082","Free Checked Bag"
"575733","Free Checked Bag"
"545264","Free Checked Bag"
"535155","Free Checked Bag"
"463652","Free Checked Bag"
"565487","Free Checked Bag"
"651390","Free Checked Bag"
"725357","Free Checked Bag"
"517543","Free Checked Bag"
"595183","1-Night Free Hotel with Flight"
"558852","Free Checked Bag"
"576668","Free Checked Bag"
"551908","Free Checked Bag"
"527801","Free Checked Bag"
"593047","Free Checked Bag"
"660894","Free Checked Bag"
"458725","Free Checked Bag"
"677842","Free Checked Bag"
"526740","Free Checked Bag"
"501780","Free Checked Bag"
"543816","Free Checked Bag"
"601094","Free Checked Bag"
"618230","Free Checked Bag"
"524172","Free Checked Bag"
"516680","Free Checked Bag"
"594516","Free Checked Bag"
"548123","Free Checked Bag"
"627475","Free Checked Bag"
"562516","Free Checked Bag"
"523030","Free Checked Bag"
"577643","Free Checked Bag"
"512249","Free Checked Bag"
"610905","Free Checked Bag"
"519943","Free Checked Bag"
"710523","Free Checked Bag"
"485518","Free Checked Bag"
"488099","Free Checked Bag"
"506347","Free Checked Bag"
"520780","Free Checked Bag"
"597948","Free Checked Bag"
"746934","Free Checked Bag"
"549293","Free Checked Bag"
"508611","Free Checked Bag"
"606456","Free Checked Bag"
"545063","Free Checked Bag"
"594601","Free Checked Bag"
"549472","Free Checked Bag"
"629747","Free Checked Bag"
"552165","Free Checked Bag"
"610530","Free Checked Bag"
"638237","Free Checked Bag"
"587642","Free Checked Bag"
"662750","Free Checked Bag"
"551431","Free Checked Bag"
"605308","Free Checked Bag"
"479785","Free Checked Bag"
"613252","Free Checked Bag"
"614846","Free Checked Bag"
"844489","Free Checked Bag"
"604916","Free Checked Bag"
"603221","Free Checked Bag"
"480186","Free Checked Bag"
"626114","Free Checked Bag"
"616086","Free Checked Bag"
"542638","Free Checked Bag"
"544472","Free Checked Bag"
"539866","Free Checked Bag"
"597955","Free Checked Bag"
"516039","Free Checked Bag"
"503161","Free Checked Bag"
"382384","Free Checked Bag"
"656850","Free Checked Bag"
"565056","Free Checked Bag"
"583190","Free Checked Bag"
"561288","Free Checked Bag"
"566456","Free Checked Bag"
"572214","Free Checked Bag"
"511989","Free Checked Bag"
"634739","Free Checked Bag"
"576663","Free Checked Bag"
"524098","Free Checked Bag"
"663376","Free Checked Bag"
"686915","Free Checked Bag"
"524885","Free Checked Bag"
"565508","Free Checked Bag"
"561156","Free Checked Bag"
"530379","Free Checked Bag"
"567342","Free Checked Bag"
"509052","Free Checked Bag"
"549390","Free Checked Bag"
"559465","Free Checked Bag"
"572870","Free Checked Bag"
"644438","Free Checked Bag"
"570242","Free Checked Bag"
"525379","Free Checked Bag"
"422668","Free Checked Bag"
"512529","Free Checked Bag"
"481781","Free Checked Bag"
"553208","Free Checked Bag"
"560497","Free Checked Bag"
"516150","Free Checked Bag"
"529913","Free Checked Bag"
"582241","Free Checked Bag"
"537795","Free Checked Bag"
"516076","Free Checked Bag"
"559094","Free Checked Bag"
"611350","Free Checked Bag"
"512397","Free Checked Bag"
"590473","Free Checked Bag"
"538681","Free Checked Bag"
"375160","Free Checked Bag"
"591271","Free Checked Bag"
"492614","Free Checked Bag"
"575964","Free Checked Bag"
"535737","Free Checked Bag"
"548093","Free Checked Bag"
"535682","Free Checked Bag"
"542857","Free Checked Bag"
"582190","Free Checked Bag"
"559441","Free Checked Bag"
"513546","Free Checked Bag"
"518696","Free Checked Bag"
"537659","Free Checked Bag"
"528461","Free Checked Bag"
"565755","Free Checked Bag"
"546842","Free Checked Bag"
"382533","Free Checked Bag"
"557799","Free Checked Bag"
"763129","No Cancellation Fees"
"555990","Free Checked Bag"
"527541","Free Checked Bag"
"501897","Free Checked Bag"
"588970","Free Checked Bag"
"700289","Free Checked Bag"
"525647","Free Checked Bag"
"481050","Free Checked Bag"
"599999","Free Checked Bag"
"533048","Free Checked Bag"
"521211","Free Checked Bag"
"543885","Free Checked Bag"
"566998","Free Checked Bag"
"518422","Free Checked Bag"
"576922","Free Checked Bag"
"665980","Free Checked Bag"
"541988","Free Checked Bag"
"544425","Free Checked Bag"
"563679","Free Checked Bag"
"660903","Free Checked Bag"
"586471","Free Checked Bag"
"517622","Free Checked Bag"
"514642","Free Checked Bag"
"519687","Free Checked Bag"
"656626","Free Checked Bag"
"511757","Free Checked Bag"
"544507","Free Checked Bag"
"585250","Free Checked Bag"
"683663","Free Checked Bag"
"546884","Free Checked Bag"
"564498","Free Checked Bag"
"572133","Free Checked Bag"
"565601","Free Checked Bag"
"544647","Free Checked Bag"
"666942","Free Checked Bag"
"509876","Free Checked Bag"
"647862","Free Checked Bag"
"515502","Free Checked Bag"
"570862","Free Checked Bag"
"515514","Free Checked Bag"
"511238","Free Checked Bag"
"519260","Free Checked Bag"
"508512","Free Checked Bag"
"518925","Free Checked Bag"
"551210","Free Checked Bag"
"502819","Free Checked Bag"
"533187","Free Checked Bag"
"537212","Free Checked Bag"
"518642","Free Checked Bag"
"558147","Free Checked Bag"
"642215","Free Checked Bag"
"526925","Free Checked Bag"
"511608","Free Checked Bag"
"514893","Free Checked Bag"
"540777","Free Checked Bag"
"429345","Free Checked Bag"
"523057","Free Checked Bag"
"541236","Free Checked Bag"
"494630","Free Checked Bag"
"582796","1-Night Free Hotel with Flight"
"538511","Free Checked Bag"
"526916","Free Checked Bag"
"756434","Free Checked Bag"
"683976","Free Checked Bag"
"530672","Free Checked Bag"
"533393","Free Checked Bag"
"551051","Free Checked Bag"
"544698","Free Checked Bag"
"577381","Free Checked Bag"
"569643","Free Checked Bag"
"612226","Free Checked Bag"
"510543","Free Checked Bag"
"609763","Free Checked Bag"
"586357","Free Checked Bag"
"500791","Free Checked Bag"
"651941","Free Checked Bag"
"516127","Free Checked Bag"
"575823","Free Checked Bag"
"628762","Free Checked Bag"
"626249","Free Checked Bag"
"653197","Free Checked Bag"
"538426","Free Checked Bag"
"591835","Free Checked Bag"
"594503","Free Checked Bag"
"566592","Free Checked Bag"
"619971","Free Checked Bag"
"527445","Free Checked Bag"
"607626","Free Checked Bag"
"561665","Free Checked Bag"
"570631","Free Checked Bag"
"519312","Free Checked Bag"
"554724","Free Checked Bag"
"518735","Free Checked Bag"
"589868","Free Checked Bag"
"513138","Free Checked Bag"
"587753","Free Checked Bag"
"615674","Free Checked Bag"
"529677","Free Checked Bag"
"571561","Free Checked Bag"
"542812","Free Checked Bag"
"633972","Free Checked Bag"
"522184","Free Checked Bag"
"571757","Free Checked Bag"
"588526","Free Checked Bag"
"599909","Free Checked Bag"
"528137","Free Checked Bag"
"543696","Free Checked Bag"
"575692","Free Checked Bag"
"615881","Free Checked Bag"
"554299","Free Checked Bag"
"554939","Free Checked Bag"
"651960","Free Checked Bag"
"552302","Free Checked Bag"
"514639","Free Checked Bag"
"509924","Free Checked Bag"
"515516","Free Checked Bag"
"565076","Free Checked Bag"
"545754","Free Checked Bag"
"594449","Free Checked Bag"
"509855","Free Checked Bag"
"582729","Free Checked Bag"
"555960","Free Checked Bag"
"348863","Free Checked Bag"
"670971","Free Checked Bag"
"540857","Free Checked Bag"
"596329","Free Checked Bag"
"531620","Free Checked Bag"
"542056","No Cancellation Fees"
"513823","Free Checked Bag"
"752933","1-Night Free Hotel with Flight"
"531475","Free Checked Bag"
"567390","Free Checked Bag"
"560433","Free Checked Bag"
"586458","Free Checked Bag"
"557992","Free Checked Bag"
"549759","Free Checked Bag"
"499760","Free Checked Bag"
"507513","Free Checked Bag"
"560948","Free Checked Bag"
"526036","Free Checked Bag"
"599657","Free Checked Bag"
"518645","Free Checked Bag"
"510575","Free Checked Bag"
"540308","Free Checked Bag"
"653228","Free Checked Bag"
"486268","Free Checked Bag"
"551671","Free Checked Bag"
"554949","Free Checked Bag"
"567943","Free Checked Bag"
"535003","Free Checked Bag"
"608786","Free Checked Bag"
"520440","Free Checked Bag"
"513261","Free Checked Bag"
"519406","Free Checked Bag"
"743151","Free Checked Bag"
"549290","Free Checked Bag"
"556395","Free Checked Bag"
"583134","Free Checked Bag"
"530873","Free Checked Bag"
